ID da obra,Código da obra,Contratada,Fim previsto,Início da obra,Data da ordem de serviço,Descrição,Dias aditivado,Latitude,Longitude,Município,Número da licitação,Número da ordem de serviço,Número SACC,Percentual executado,Prazo inicial,Secretaria/Órgão,Situação,Tipo do contrato,Valor
6431,A024201202,EPOCA ENGENHARIA,6/2/2013,12/6/2012,12/6/2012,CONSTRUÇÃO DE 19 (DEZENOVE) ESCOLAS DE EDUCAÇÃO PROFISSIONAL EM DIVERSOS MUNICIPIOS DO ESTADO DO CEARÁ,0,,,PALMÁCIA,004/2011,482012,,0,240,SEDUC,Cancelada,Obra,"8061825,59"
6960,022014PEFOCE03,L23,30/7/2015,1/6/2015,1/6/2015,"SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - PEFOCE - INSTALAÇÕES ELÉTRICAS AS SUBESTAÇÃO DA CIHPB DA PEFOCE",0,,,FORTALEZA,20130017,061/2015,S2GPR,100,60,PEFOCE,Concluida,Manutenção,"93982,01"
6671,012014METROFOR01,L23,18/6/2014,20/5/2014,20/5/2014,"SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - METROFOR - SUBSTITUIÇÃO DE ESQUADRIAS COM REPOSIÇÕES DE VIDRO",0,,,FORTALEZA,82013,062/2014,S2GPR,100,30,METROFOR,Concluida,Manutenção,"18381,66"
7397,0322016FUNECE01,SALINAS EMPREENDIMENTOS E CONSTRUÇÕES LTDA-ME,20/7/2017,24/2/2016,24/2/2016,OBRA DE REFORMA DO CAMPUS DE FÁTIMA NO MUNICÍPIO DE FORTALEZA - CE,332,,,FORTALEZA,20150001,048/2016,978303,100,180,FUNECE,Concluída,Obra,"1699334,41"
6777,0122014SEFAZ01,IGC EMPREENDIMENTO IMOBILIARIO,9/10/2014,10/9/2014,10/9/2014,"SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS - SEFAZ - ALOJAMENTOS EM CANINDÉ - CE",0,,,CANINDÉ,20130026,162/2014,S2GPR,100,30,SEFAZ,Concluida,Manutenção,"72018,64"
6816,0352014SESA05,L23,20/12/2014,22/10/2014,22/10/2014,SERVIÇOS DE MANUTENÇÃO PREVENTIVA CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - SESA - HGPM JOSÉ MARTINIANO DE ALENCAR - REFORMA SETORES INFORMATICA/COMUNICAÇÃO,30,,,FORTALEZA,172013,212/2014,923229,100,30,SESA,Concluida,Manutenção,"43195,35"
2525,M060201000,FONTENOVA,15/1/2012,24/12/2010,17/12/2010,REFORMA DO POSTO DA SEFAZ NA BARRA DO CEARA,98,,,FORTALEZA,TP00032010,3492010,,"21,54",150,SEFAZ,Concluída,Obra,598000
7197,0362014DETRAN01,CONSTEC,30/10/2018,17/6/2015,17/6/2015,CONSTRUÇÃO DA ESCOLINHA DE EDUCAÇÃO DE TRANSITO DO DETRAN/CE NO MUNICÍPIO DE JUAZEIRO DO NORTE-CE,871,,,JUAZEIRO DO NORTE,20140001,055/2015,936435,100,150,DETRAN,Concluída,Obra,"1257249,46"
7144,0112016SETUR01,DATERRA CONSTRUÇÕES E SERVIÇOS LTDA - ME,6/4/2017,19/9/2016,19/9/2016,"SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - SETUR - MANUTENÇÕES NO CENTRO DE TURISMO DO CEARÁ",0,,,FORTALEZA,20150002,072/2016,S2GPR,100,200,SETUR,Em Execução,Manutenção,"14865,45"
4560,C003201100,R. SCHUCH,30/11/2012,4/7/2011,27/6/2011,CONSTRUÇÃO DA PRAÇA DA JUVENTUDE NO ESTADO DO CEARA NO MUNICIPIO DE JUAZEIRO DO NORTE,366,,,JUAZEIRO DO NORTE,20100003,232011,S2GPR,"17,06",150,S.ESPORTES,Cancelada,Obra,"1705591,9"
6735,052014SSPDS06,L23,15/11/2014,18/8/2014,18/8/2014,SERVIÇOS DE MANUTENÇÃO PREVENTIVA CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - SSPDS - REFORMA E ADAPTAÇÃO DA CTIC - SEDE,0,,,FORTALEZA,82013,133/2014,922087,"95,54",90,SSPDS,Concluida,Manutenção,"246106,3"
4700,A105201000,MFP CONSTRUTORA,12/1/2011,18/5/2010,28/4/2010,CONSTRUÇAO DE 08 ESCOLAS PROFISSIONAL EM VARIOS BAIRROS DE FORTALEZA,0,,,FORTALEZA,CP00242009,1592010,,"11,26",240,SEDUC,Cancelada,Obra,"5401000,08"
4671,A003201001,CONST. PORTO,24/11/2011,11/2/2010,11/2/2010,REFORMA E AMPLIAÇÃO DA ESCOLA AGRÍCOLA DE LAVRAS DA MANGABEIRA-CE,180,,,LAVRAS DA MANGABEIRA,CP00212009,202010,,"100,11",300,SEDUC,Concluída,Obra,"1977034,13"
2471,D693200900,AMP ENGENHARIA,26/8/2011,3/2/2010,3/2/2010,CONSTRUÇÃO DA POLICLINCICA TIPO 01 NO MUNICIPIO DE ITAPIPOCA - CE,330,,,ITAPIPOCA,CP00122009,142010,,100,240,SESA,Concluída,Obra,"4100839,52"
7225,0372015DETRAN11,P & M,3/3/2019,3/2/2017,26/12/2016,"SERVIÇO DE INSTALAÇÃO DE SUBESTAÇÃO, POSTES E REFLETORES PARA AS MACRORREGIÕES DO DEPARTAMENTO ESTADUAL DE TRÂNSITO - DETRAN/CE - CRATEÚS - CE",668,,,CRATEÚS,20140005,176/2016,950690,"16,48",90,DETRAN,Concluída,Obra,"253128,47"
7231,0192016SDA01,ATHOS CONSTRUÇÕES,23/11/2017,29/11/2016,29/11/2016,"SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - SDA - MANUTENÇÕES DIVERSAS SDA",0,,,FORTALEZA,20150002,132/2016,S2GPR,100,360,SDA,Concluida,Manutenção,"866488,7"
2517,E035201001,COSAMPA,26/10/2015,28/7/2010,21/7/2010,"OBRAS DE CONSTRUÇÕES DE MÓDULOS SANITÁRIOS TPO 09 E TIPO 11, NOS PADRÕES DA FUNASA, EM DIVIERSOS MUNICÍPIOS DO ESTADO DO CEARÁ LOTE 01",1234,,,AIUABA,CP0022009,2262010,,16,120,SDA,Cancelada,Obra,"617558,01"
4588,E073201001,JR COMÉRCIO,20/9/2012,1/10/2010,24/9/2010,"EXECUÇÃO DAS OBRAS DE SISTEMA DE ABASTECIMENTO DE ÁGUAS NAS COMUNIDADES RURAIS SITUADAS NOS 08(OITO) MUNICÍPIO DE BOA VIAGEM,CANINDE,PEDRA BRANCA,QUITERIANÓPOLIS,TAUÁ,ACOPIARA,CATARINA,E IGUATU ESTADO DO CEARÁ LOTE Nº1",361,,,ACOPIARA,,3032010,,100,360,SDA,Concluída,Obra,"360509,04"
6447,SC63200900,CETRO,5/10/2015,11/5/2011,4/5/2011,OBRAS DE INFRAESTRUTUA E CONTRUÇÃO DE 608 UNIDADES HABITACIONAIS NO REASSENTAMENTO NOVO ANCURI EM FORTALEZA-CE,1057,,,FORTALEZA,,2011,,100,300,S. CIDADES,Em Execução,Obra,"12859961,94"
7104,0602016DETRAN01,SM,10/9/2016,13/6/2016,13/6/2016,"SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - DETRAN",0,,,LIMOEIRO DO NORTE,20150001,033/2016,S2GPR,"82,03",90,DETRAN,Em Execução,Manutenção,"87414,3"
4573,D818201000,TARCON,24/9/2010,21/6/2010,21/6/2010,CONTRATAÇÃO DE EMPRESA PARA OS SERVIÇO DE MANUTENÇÃO CONSERVAÇÃO REPARO E ADAPTAÇÃO DOS IMOVEIS  ULTILIZADO PELA SECRETARIA DA SAUDE,0,,,FORTALEZA,,,,0,0,SESA,Em Execução,Obra,"718872,79"
2559,B001201100,CONSTRUMAIA,16/12/2012,16/5/2011,16/5/2011,"CONSTRUÇÃO DA CADEIA PUBLICA COM CAPACIDADE PARA 32(TRINTA E DOIS) DETENTOS, NO MUNICIPIO DE MILHÃ - CE",180,,,MILHÃ,CP00012011,12011,,100,180,SEJUS,Concluída,Obra,"1881412,56"
6670,022012SESA05,OK EMPREENDIMENTOS,31/8/2014,3/6/2014,3/6/2014,SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA EM PREDIOS PÚBLICOS - SESA/HIAS - PETER PAN,0,,,FORTALEZA,112012,073/2014,S2GPR,100,90,SESA,Concluida,Manutenção,"57344,4"
7043,0132015SSPDS01,OK EMPREENDIMENTOS,25/12/2015,27/10/2015,27/10/2015,"SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - SSPDS - REFORMA DE BANHEIROS DA SSPDS",0,,,FORTALEZA,20140002,145/2015,970234,100,60,SSPDS,Concluida,Manutenção,"65915,6"
7000,0442015DETRAN01,OK EMPREENDIMENTOS,9/11/2015,12/8/2015,12/8/2015,"SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - DETRAN - MANUTENÇÃO E REFORMA DO DETRAN DA MARAPONGA",0,,,FORTALEZA,20140002,109/2015,S2GPR,100,90,DETRAN,Concluida,Manutenção,"186379,58"
6852,0112013SESA05,ATHOS CONSTRUÇÕES,21/12/2013,23/10/2013,23/10/2013,"OBRAS DE URBANIZAÇÃO E OBRAS COMPLEMENTARES NAS UNIDADES DE PRONTO ATENDIMENTO (UPA), NO MUNICIPIO DE PECEM (SÃO GONÇALO) - CE",0,"-3,555769","-38,835381",SÃO GONÇALO DO AMARANTE,20120004,169/2013,893157,"97,37",60,SESA,Concluída,Obra,"99435,89"
4572,D817201000,EDCON COSTRUÇÕES,4/2/2011,9/8/2010,2/8/2010,"CONTRATAÇÃO DE EMPRESA, PARA OS SERVIÇOS DE MANUNTENÇÃO, CONSERVAÇÃO,REPARO E ADAPTAÇÃO DOS IMOVEIS UTILIZADOS PELA SESA",0,,,FORTALEZA,,3012010,,0,180,SESA,Em Execução,Obra,"2448452,17"
2444,D348201000,FUJITA ENGENHARIA LTDA,10/2/2011,14/9/2010,24/8/2010,CONSTRUÇÃO DO HOSPITAL DO CARIRI NO MUNICIPIO DE JUAZEIRO DO NORTE,60,,,JUAZEIRO DO NORTE,CP0012010,2752010,,100,90,SESA,Concluída,Obra,"12079090,59"
6781,0122014SEFAZ02,IGC EMPREENDIMENTO IMOBILIARIO,11/10/2014,12/9/2014,12/9/2014,"SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS - SEFAZ - MANUTENÇÃO E REFORMA SEFAZ ARACATI - CE",0,,,ARACATI,20130026,167/2014,S2GPR,"93,17",30,SEFAZ,Concluida,Manutenção,"43776,32"
6987,0902013SEDUC11,L23,15/10/2015,17/8/2015,17/8/2015,"SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PUBLICOS - SEDUC - GALPÃO ANEL VIÁRIO - REFORMA PORTÕES/ MUROS",0,,,FORTALEZA,172013,081/2015,S2GPR,100,60,SEDUC,Concluida,Manutenção,"16294,52"
4799,T008201002,J & F LIMPEZA E SERVIÇOS LTDA,24/3/2011,1/4/2010,1/4/2010,"CONSTRUÇÃO DE 04 QUATRO DELGACIA DE POLICIA CIVIL PADRAO II COM NOVA FACHADA NOS MUNICIPIOS DE ARACOIABA,BELA CRUZ,JIJOCA E PARAIPABA",120,,,BELA CRUZ,CP00052009,,,100,180,SSPDS,Em Execução,Obra,"889865,08"
4800,T008201003,J & F LIMPEZA E SERVIÇOS LTDA,24/3/2011,1/4/2010,1/4/2010,"CONSTRUÇÃO DE 04 QUATRO DELGACIA DE POLICIA CIVIL PADRAO II COM NOVA FACHADA NOS MUNICIPIOS DE ARACOIABA,BELA CRUZ,JIJOCA E PARAIPABA",120,,,JIJOCA DE JERICOACOARA,CP00052009,,,"99,96",180,SSPDS,Em Execução,Obra,"878318,67"
2421,Y051201000,TECNOCON,22/5/2014,12/8/2010,8/7/2010,CONSTRUÇÃO DA REGIONAL DO DETRAN NO MUNICIPIO DE SOBRAL -CE,328,,,SOBRAL,,2402010,,100,150,DETRAN,Concluída,Obra,"1731607,8"
7382,01982015SEDUC01,TECNOS,1/11/2017,11/2/2016,11/1/2016,"OBRA DE CONSTRUÇÃO DO CENTRO DE EDUCAÇÃO INFANTIL-CEI, NO MUNICÍPIO DE MISSÃO VELHA/CE",449,"-7,236489","-39,141931",MISSÃO VELHA,20140054,007/2016,970677,"24,49",180,SEDUC,Cancelada,Obra,"1025753,8"
7156,0122016SETUR01,SM,21/10/2016,22/9/2016,22/9/2016,"SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - SETUR - CENTRO DE CONVENÇÕES DO CARIRI - CRATO/CE",0,,,CRATO,12015,073/2016,S2GPR,100,30,SETUR,Concluida,Manutenção,"4213,05"
2562,T012201100,CONSTRUTORA E IMOBILIÁRIA ATUALPA LTDA,20/12/2012,15/6/2011,8/6/2011,CONSTRUÇÃO DA DELEGACIA DA MULHER TIPO III NO MUNICIPIO DE PACUTUBA,252,,,PACATUBA,CP0012010,62011,,100,150,SSPDS,Concluída,Obra,"755259,17"
7594,092017DPGE01,CONSTRARCT,10/10/2017,22/5/2017,11/5/2017,"OBRA DE REFORMA DO NÚCLEO DA DEFENSORIA SITUADO NO PILOTIS DO PRÉDIO DA SEPLAG, EM FORTALEZA - CE",30,,,FORTALEZA,20160001,043/2017,S/N,100,90,DPGE,Concluída,Obra,"364107,9"
4830,S020201100,CONSTRUTORA E IMOBILIÁRIA ATUALPA LTDA,13/3/2014,10/11/2011,3/11/2011,REFORMA DA SEDE DA EMATERCE EM FORTALEZA-CE,675,,,FORTALEZA,,077/2011,,100,180,EMATERCE,Concluída,Obra,"1317753,79"
7205,0242015CIDADES01,CONSTRUTORA BORGES  CARNEIRO LTDA,2/1/2016,7/1/2015,7/1/2015,"EXECUÇÃO DA OBRA DE COMPLEMENTAÇÃO DA URBANIZAÇÃO DE TRECHO DA AVENIDA DE ACESSO/CE-060, NO MUNICÍPIO DE CARIRIAÇU - CE.",240,,,CARIRIAÇU,40235552-0,001/2015,944665,"74,07",120,S. CIDADES,Concluída,Obra,"1337884,7"
6888,0272015CIDADES01,SM,23/7/2015,24/2/2015,24/2/2015,"SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - CIDADES - EXECUÇÃO DE GRADIL METÁLICO DO ENTORNO DO CENTRO MULTIFUNCIONAL DO CARIRI - CE",60,,,JUAZEIRO DO NORTE,20130026,008/2015,S2GPR,100,90,S. CIDADES,Concluida,Manutenção,"478331,36"
4601,SE21201000,ART CONSTRUÇÕES E SERVIÇOS LTDA,26/10/2011,10/11/2010,3/11/2010,CONSTRUÇÃO DA SEDE DA UNIDADE DA SEMACE NO MUNICÍPIO DE IPÚ,90,,,IPU,,3142010,641781,"74,77",120,SEMACE,Concluída,Obra,"553245,09"
6741,072014SECULT01,L23,15/11/2014,18/8/2014,18/8/2014,"SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - SECULT - MANUTENÇÃO DAS COBERTAS DA ANTIGA ESTAÇÃO FERROVIÁRIA",0,,,FORTALEZA,20130017,134/2014,S2GPR,100,90,SECULT,Concluida,Manutenção,"100569,09"
7366,01822015SEDUC01,SANTANA & SANTANA,30/8/2016,2/3/2016,29/1/2016,"OBRA DE CONSTRUÇÃO DO CENTRO DE EDUCAÇÃO INFANTIL-CEI, NO MUNICÍPIO DE TAMBORIL/CE",1,"-4,946054","-40,543607",TAMBORIL,20140043,035/2016,971025,"18,79",180,SEDUC,Cancelada,Obra,"1096351,32"
6759,0352014SESA04,L23,31/10/2014,2/9/2014,3/9/2014,SERVIÇOS DE MANUTENÇÃO PREVENTIVA CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - SESA - HGPM JOSÉ MARTINIANO DE ALENCAR - RECUPERAÇÃO DO CENTRO CIRURGICO,30,,,FORTALEZA,172013,148/2014,923229,0,30,SESA,Concluida,Manutenção,"64876,3"
7497,0332016SPS01,CONCRETA ENGENHARIA LTDA,8/10/2017,15/7/2016,6/7/2016,OBRA DE CONSTRUÇÃO DO CENTRO DAS RENDEIRAS DA PRAINHA - AQUIRAZ-CE,210,,,AQUIRAZ,20140008,120/2016,984128,100,240,SPS,Concluída,Obra,"1669338,27"
7525,082016URCA01,DUVALE,23/5/2017,24/11/2016,24/11/2016,EXECUÇÃO DAS OBRAS DE AMPLIAÇÃO DA REDE ELÉTRICA DO CAMPUS DO PIMENTA I EM CRATO - CE,120,,,CRATO,20140001,168/2016,998323,"98,4",60,URCA,Concluída,Obra,"557544,58"
7196,0352014DETRAN01,CONEX,13/3/2017,31/3/2015,31/3/2015,CONSTRUÇÃO DA REGIONAL DO DETRAN/CE DE JUAZEIRO DO NORTE NO MUNICIPIO DE JUAZEIRO DO NORTE - CE,385,"-7,227907","-39,34855",JUAZEIRO DO NORTE,12014,025/2015,941929,"26,85",180,DETRAN,Cancelada,Obra,"2698618,91"
7363,01792015SEDUC01,TECNOS,26/12/2016,28/6/2016,7/6/2016,"CONSTRUÇÃO DO CENTRO DE EDUCAÇÃO INFANTIL-CEI, NO MUNICÍPIO DE NOVA RUSSAS/CE",1,"-4,711637","-40,573264",NOVA RUSSAS,20140043,110/2016,970657,"3,32",180,SEDUC,Cancelada,Obra,"1163107,03"
2399,5201000,EDCON COSTRUÇÕES,13/7/2011,20/4/2010,20/4/2010,"REFORMA DA PAVIMENTAÇÃO DAS ALAMEDAS DA AV. ENG° SANTANA JÚNIOR, RUA ISRAEL BEZERRA, AV. MURILO BORGES, AV. SEBASTIÃO ABREU E CE-040",300,,,FORTALEZA,,2010,,"46,1",150,DAE,Concluída,Obra,"930468,66"
6932,0112015SSPDS01,SM,21/8/2015,24/4/2015,24/4/2015,"SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - SSPDS - MANUTENÇÃO DAS INTALAÇÕES CIOPAER - JUAZEIRO DO NORTE-CE",0,,,JUAZEIRO DO NORTE,20130026,040/2015,S2GPR,100,120,SSPDS,Concluida,Manutenção,"166901,43"
6475,012012SEINFRA01,OK EMPREENDIMENTOS,16/3/2013,15/2/2013,15/2/2013,SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA EM PREDIOS PÚBLICOS - SEINFRA,0,,,FORTALEZA,20120011,005/2013,S2GPR,0,30,SEINFRA,Cancelada,Manutenção,100000
7058,0552015DETRAN01,OK EMPREENDIMENTOS,27/2/2016,30/11/2015,30/11/2015,"SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - DETRAN/CE",0,,,FORTALEZA,20140002,169/2015,S2GPR,100,90,DETRAN,Concluida,Manutenção,"12652,39"
6436,A029201201,SIGNUS CONSTRUÇÕES,12/6/2015,11/4/2012,11/4/2012,"CONSTRUÇÃO DE ESCOLA DE EDUCAÇÃO PROFISSIONALIZANTE COM 12 SALAS PADRAO, NO MUNICIPIO DE MARANGUAPE - ESTADO DO CEARÁ",549,,,MARANGUAPE,004/2011,019/2012,,100,240,SEDUC,Concluída,Obra,"2186504,76"
7148,032016CEARAPORTOS01,ATHOS CONSTRUÇÕES,7/4/2017,10/10/2016,10/10/2016,"SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - CEARAPORTOS - MANUTENÇÃO CEARAPORTOS",0,,,FORTALEZA,2015002,085/2016,S2GPR,100,180,CEARÁPORTOS,Concluida,Manutenção,"625846,36"
6859,0122013SESA03,ATHOS CONSTRUÇÕES,21/3/2014,21/1/2014,21/1/2014,"OBRAS DE URBANIZAÇÃO E OBRAS COMPLEMENTARES NAS UNIDADES DE PRONTO ATENDIMENTO (UPA), NO MUNICIPIO DE IGUATU - CE",0,"-6,350245","-39,29551",IGUATU,20120004,012/2014,893150,"98,86",60,SESA,Concluída,Obra,"92663,35"
6773,042013ISSEC01,L23,6/11/2014,8/9/2014,8/9/2014,"SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PREDIOS PÚBLICOS - ISSEC - PRÉDIO SEDE READEQUAÇÕES DIVERSAS",0,,,FORTALEZA,20130017,160/2014,S2GPR,100,60,ISSEC,Concluida,Manutenção,"93567,27"
7668,02762017SEDUC03,CONSTRAM,16/12/2018,19/6/2018,8/6/2018,"CONSTRUÇÃO DE QUADRA COBERTA COM VESTIÁRIO (25,80X38), EEFM CAMPOS SALES, CAMPOS SALES - CE",0,,,CAMPOS SALES,20130017,087/2018,S/N,0,180,SEDUC,Paralisada,Obra,"167487,48"
7403,082016SETUR01,JCM CONSTRUTORA E COMÉRCIO LTDA.,21/9/2016,21/3/2016,18/3/2016,"EXECUÇÃO DA OBRA DE URBANIZAÇÃO DO MIRANTE DA PRAIA DE LAGOINHA, NO MUNICÍPIO DE PARAIPABA - CEARÁ.",64,,,PARAIPABA,20150004,059/2016,978924,100,120,SETUR,Concluída,Obra,"757819,69"
4822,U027201000,CIMEL EPP,9/8/2011,8/4/2010,8/4/2010,CONSTRUÇÃO DE 05 SALAS DE AULAS E REFORMA NAS INSTALAÇÕES DA UECE/FECLESC EM QUIXADA,150,,,QUIXADÁ,TP00022009,1052010,,"99,89",120,UECE,Concluída,Obra,"336607,93"
6683,032013DPGE03,OK EMPREENDIMENTOS,10/8/2014,12/6/2014,12/6/2014,SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA EM PREDIOS PUBLICOS - DPGE - DEFENSORIA PÚBLICA - ESTRUTURAS DAS INSTALAÇÕES ELÉTRICAS E LÓGICAS,0,,,FORTALEZA,20120011,082/2014,S2GPR,100,60,DPGE,Concluida,Manutenção,"36306,4"
4840,Y009201000,SOUZA & FREITAS EDIFICAÇÕES LTDA,30/12/2010,15/4/2010,3/3/2010,CONSTRUÇÃO DA REGIONAL DO DETRAN NO MUNICIPIO DE TIANGUÁ,80,,,TIANGUÁ,CP00072009,1132010,,100,180,DETRAN,Concluída,Obra,"1509330,15"
4559,B081201000,CIMEL EPP,15/8/2011,27/7/2010,29/6/2010,REFORMA DA CADEIA PÚBLICA DO MUNICIPIO DE BOA VIAGEM,30,,,BOA VIAGEM,,2212010,,"65,08",90,SEJUS,Em Execução,Obra,"96198,53"
7254,072015FUNCAP01,CMB ENGENHARIA,15/1/2016,3/6/2015,3/6/2015,"REFORMA DO 3º PISO DO ISCB - INSTITUTO DE CIÊNCIAS BIOMÉDICAS NA CAMPUS DO ITAPERI, EM FORTALEZA-CE",60,"-3,78828","-38,551857",FORTALEZA,20140004,052/2015,957733,100,60,FUNCAP,Concluída,Obra,"149855,74"
6566,012013CEARAPORTOS12,OK EMPREENDIMENTOS,30/12/2013,1/11/2013,1/11/2013,SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA EM PREDIOS PÚBLICOS - CEARAPORTOS - PORTO DO PECÉM,0,,,FORTALEZA,20120011,084/2013,S2GPR,100,60,CEARÁPORTOS,Concluida,Manutenção,"76800,57"
6779,052013SESA16,OX-GENIUM,3/12/2014,22/4/2013,22/4/2013,"INSTALAÇÃO DOS EQUIPAMENTOS DOS GASES MEDICINAIS, INCLUSIVE A REDE DE TUBULAÇÃO NAS OBRAS DAS POLICLÍNICAS TIPO II SOBRAL - CE (LOTE II)",271,,,SOBRAL,32011,113/2013,843395,0,90,SESA,Cancelada,Obra,"135541,09"
7556,0622017SPS07,SM CONSTUÇÕES LTDA - EPP,30/7/2017,20/7/2017,4/7/2017,"SERVIÇO DE MONTAGEM DE SISTEMA DE FECHAMENTO PARA ESPAÇOS ABERTOS DO TIPO GRADIL PARA AS OBRAS PARA O PROGRAMA MAIS INFÂNCIA CEARÁ, MODALIDADE BRINQUEDOPRAÇA, NO MUNICIPIO DE IRAUÇUBA/CE",0,,,IRAUÇUBA,12017,064/2017,1007568,100,10,SPS,Concluída,Obra,"7033,57"
5910,A325200902,STRUCTURA ENGENHARIA.,4/4/2012,15/3/2010,15/3/2010,"CONSTRUÇÃO DE (DUAS) 2 ESCOLAS INDIGENAS COM DUAS SALAS, NOS MUNICIPIOS DE CANINDE (LOCALIDADE DE GAMELEIRA) E TAMBORIL",430,,,TAMBORIL,CP00142009,602010,,"99,02",120,SEDUC,Concluída,Obra,"258353,87"
6857,0122013SESA01,ATHOS CONSTRUÇÕES,21/3/2014,21/1/2014,21/1/2014,"OBRAS DE URBANIZAÇÃO E OBRAS COMPLEMENTARES NAS UNIDADES DE PRONTO ATENDIMENTO (UPA), NO MUNICIPIO DE JUAZEIRO DO NORTE - CE",0,"-7,222204","-39,305062",JUAZEIRO DO NORTE,20120004,011/2014,893150,"98,39",60,SESA,Concluída,Obra,"91273,91"
4690,A034201000,CONSTRUTORA ADLE,3/7/2010,5/4/2010,19/2/2010,REFORMA E AMPLIAÇÃO DE 06 ESCOLAS ESTADUAIS ENSINO MEDIO EM FORTALEZA LOMOEIRO DO NORTE JAGUARIBE CRATO,0,,,LIMOEIRO DO NORTE,CP00192009,972010,,0,90,SEDUC,Em Execução,Obra,"303392,5"
4693,A054201000,MFP CONSTRUTORA,24/11/2010,30/3/2010,2/3/2010,CONSTRUÇÃO DE 02 ESCOLAS DE EDUCAÇÃO PROFFICIONAL COM 12 SALAS NO MUNICIPIO DE GRANJA E ARACOIABA,0,,,ARACOIABA,CP00222009,682010,,"34,37",240,SEDUC,Cancelada,Obra,"5622947,82"
6702,0352014SESA03,L23,6/12/2014,10/7/2014,10/7/2014,SERVIÇOS DE MANUTENÇÃO PREVENTIVA CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - SESA - HGPM JOSÉ MARTINIANO DE ALENCAR - SERVIÇO DE RECUPERAÇÃO E ADAPTAÇÃO DA 1ª ENFERMARIA,30,,,FORTALEZA,172013,099/2014,923229,100,120,SESA,Concluida,Manutenção,"383361,58"
6778,052013SESA15,OX-GENIUM,3/12/2014,22/4/2013,22/4/2013,"INSTALAÇÃO DOS EQUIPAMENTOS DOS GASES MEDICINAIS, INCLUSIVE A REDE DE TUBULAÇÃO NAS OBRAS DAS POLICLÍNICAS TIPO II QUIXADÁ- CE (LOTE II)",271,,,QUIXADÁ,32011,113/2013,843395,"69,29",90,SESA,Concluída,Obra,"135541,09"
6898,052013SEFAZ03,MPI,23/7/2014,9/9/2013,9/9/2013,INSTALAÇÃO DE 1 (UM) CONJUNTO DE TOMADAS FRIGORIFICAS SENDO 1 (UM) NO POSTO FISCAL DE PARAMBU,60,,,PARAMBU,20130002,153/2013,898094,"126,14",30,SEFAZ,Concluída,Obra,"23296,42"
6466,022012CONPAN01,OK EMPREENDIMENTOS,23/5/2013,24/1/2013,24/1/2013,SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA EM PREDIOS PÚBLICOS - CONPAM,0,,,FORTALEZA,20120011,003/2013,S2GPR,100,120,CONPAM,Concluida,Manutenção,"76389,44"
6854,052014URCA07,SM,4/1/2015,21/11/2014,21/11/2014,MANUTENÇÃO DAS INSTALAÇÕES FÍSICAS DO CENTRO MULTIFUNCIONAL DO CARIRI,0,,,JUAZEIRO DO NORTE,42014,248/2014,S2GPR,100,45,URCA,Concluida,Manutenção,"138823,84"
