subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,dem,rep,adjusted_dem,adjusted_rep,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
All polls,3/31/2020,11/3/2019,11/5/2019,YouGov,B-,1201,rv,.18257477,.02869536,47,41,46.87568,41.847355,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/cseozthmrp/econTabReport.pdf,62570,112751,11/6/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,11/1/2019,11/8/2019,Global Strategy Group,B/C,800,rv,.8750232,.21471651,49,42,48.340703,41.540098,"","",https://www.globalstrategygroup.com/wp-content/uploads/2019/12/Renewable-Tax-Incentives-Survey-Analysis-F11.24.19-Nationwide.pdf,63004,114174,12/3/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,11/8/2019,11/10/2019,Morning Consult,B/C,1993,rv,.2900015,.049228,45,37,47.403647,39.753657,"","",https://morningconsult.com/wp-content/uploads/2019/11/191121_crosstabs_POLITICO_RVs_v2_JB.pdf,62607,112920,11/12/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,11/9/2019,11/11/2019,YouGov Blue/Data for Progress,"",608,rv,.67854002,.1766395,45,41,45.784224,40.913737,"","",http://filesforprogress.org/memos/hr3-can-stand-up-to-scrutiny.pdf,62976,113988,11/26/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,11/10/2019,11/12/2019,YouGov,B-,1206,rv,.18240815,.03138648,49,40,48.87568,40.847355,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/7umtlf80ov/econTabReport.pdf,62614,113009,11/13/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,11/11/2019,11/15/2019,Marist College,A+,988,rv,1.770424,.4580608,46,41,46.898585,41.294822,"","",http://maristpoll.marist.edu/wp-content/uploads/2019/11/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_1911181224.pdf,62659,113212,11/19/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,11/15/2019,11/21/2019,RealClear Opinion Research,B/C,2055,rv,1.4775455,.41995605,50,38,48.870333,39.171711,"","",https://www.realclearpolitics.com/docs/EWTN_Topline.pdf,63036,114369,12/9/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,11/17/2019,11/19/2019,YouGov,B-,1224,rv,.18459273,.03451206,46,39,45.87568,39.847355,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/u9tu99dui5/econTabReport.pdf,62670,113338,11/20/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,11/22/2019,11/24/2019,Morning Consult,B/C,1988,rv,.33299326,.06010535,45,36,47.403647,38.753657,"","",https://www.politico.com/f/?id=0000016e-a474-d17e-a37e-fc7ff3b30000,62971,113975,11/26/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,11/24/2019,11/26/2019,YouGov,B-,1189,rv,.17927923,.03617813,47,41,46.87568,41.847355,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/a10nw9wbas/econTabReport.pdf,62982,114026,11/27/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,11/20/2019,12/3/2019,Data for Progress,B/C,980,rv,.88463332,.27522346,47,39,47.167243,39.683046,"","",http://filesforprogress.org/memos/hr-3-will-win.pdf,63088,114833,12/12/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,12/1/2019,12/3/2019,YouGov,B-,1200,rv,.18127902,.03928676,47,41,46.87568,41.847355,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/799kgtotz3/econTabReport.pdf,63007,114184,12/4/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,12/7/2019,12/10/2019,YouGov,B-,1209,rv,.18329325,.04250163,48,40,47.87568,40.847355,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/4yqcix83qw/econTabReport.pdf,63065,114573,12/11/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,12/14/2019,12/17/2019,YouGov,B-,1164,rv,.17740228,.04388618,48,40,47.87568,40.847355,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ua3ar45wbg/econTabReport.pdf,63146,114975,12/18/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,12/14/2019,12/18/2019,McLaughlin & Associates,C/D,1000,lv,.52961589,.13670706,47,45,47.7455,42.363245,"","",https://mclaughlinonline.com/pols/wp-content/uploads/2019/12/National-Monthly-December-PUBLIC.pdf,63183,115144,12/23/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,12/14/2019,12/17/2019,NBC News/Wall Street Journal,A/B,733,rv,1.0334851,.34962807,49,42,48.345339,41.324708,"","",https://www.nbcnews.com/politics/meet-the-press/nbc-wsj-poll-public-remains-split-trump-s-impeachment-ouster-n1104356,63151,115050,12/18/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,12/22/2019,12/24/2019,YouGov,B-,1240,rv,.18953075,.05118799,47,41,46.87568,41.847355,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/t4lyjjoemc/econTabReport.pdf,63187,115176,12/25/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,12/28/2019,12/31/2019,YouGov,B-,1123,rv,.16800068,.05607974,50,40,49.87568,40.847355,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/2r6hyqtv9p/econTabReport.pdf,63206,115317,1/1/2020,18:00:07 31 Mar 2020
All polls,3/31/2020,1/5/2020,1/7/2020,YouGov,B-,1185,rv,.17375644,.06893967,48,40,47.87568,40.847355,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/6s5t9qkjll/econTabReport.pdf,63231,115454,1/8/2020,18:00:07 31 Mar 2020
All polls,3/31/2020,1/10/2020,1/12/2020,Morning Consult,B/C,1996,rv,.32106809,.13835367,42,39,44.403647,41.753657,"","",https://www.politico.com/f/?id=0000016f-a648-d64c-a9ff-f75a8c960000,63275,115694,1/15/2020,18:00:07 31 Mar 2020
All polls,3/31/2020,1/11/2020,1/14/2020,YouGov,B-,1108,rv,.16096549,.07353192,46,42,45.87568,42.847355,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ueji3eha6i/econTabReport.pdf,63278,115714,1/15/2020,18:00:07 31 Mar 2020
All polls,3/31/2020,1/19/2020,1/21/2020,YouGov,B-,1176,rv,.17072802,.08787051,44,43,43.87568,43.847355,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/alq58zq5zt/econTabReport.pdf,63323,115968,1/22/2020,18:00:07 31 Mar 2020
All polls,3/31/2020,1/24/2020,1/26/2020,Morning Consult,B/C,1992,rv,.29475149,.1651057,45,39,47.403647,41.753657,"","",https://morningconsult.com/wp-content/uploads/2020/01/200160_crosstabs_POLITICO_RVs_v1.pdf,63380,116263,1/28/2020,18:00:07 31 Mar 2020
All polls,3/31/2020,1/26/2020,1/28/2020,YouGov,B-,1182,rv,.17299285,.09871265,48,39,47.87568,39.847355,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3ormein07a/econTabReport.pdf,63386,116275,1/29/2020,18:00:07 31 Mar 2020
All polls,3/31/2020,1/26/2020,1/29/2020,NBC News/Wall Street Journal,A/B,1000,rv,1.4209114,.87413669,49,43,48.345339,42.324708,"","",https://www.nbcnews.com/politics/meet-the-press/nbc-wsj-poll-country-remains-divided-over-trump-s-impeachment-n1128326,63407,116477,2/2/2020,18:00:07 31 Mar 2020
All polls,3/31/2020,2/2/2020,2/4/2020,YouGov,B-,1277,rv,.1900285,.11876866,48,41,47.87568,41.847355,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/73jqd6u5mv/econTabReport.pdf,63451,116588,2/5/2020,18:00:07 31 Mar 2020
All polls,3/31/2020,2/7/2020,2/9/2020,Morning Consult,B/C,1996,rv,.29402408,.19741676,45,41,47.403647,43.753657,"","",https://morningconsult.com/wp-content/uploads/2020/02/200213_crosstabs_POLITICO_RVs_v1_AUTO.pdf,63522,116885,2/11/2020,18:00:07 31 Mar 2020
All polls,3/31/2020,2/7/2020,2/11/2020,McLaughlin & Associates,C/D,1000,lv,.49130827,.33372925,47,45,47.7455,42.363245,"","",https://mclaughlinonline.com/pols/wp-content/uploads/2020/02/National-Monthly-Omnibus-FEBRUARY-PUBLIC.pdf,63796,117451,2/13/2020,18:00:07 31 Mar 2020
All polls,3/31/2020,2/9/2020,2/11/2020,YouGov,B-,1140,rv,.17417701,.11809698,48,40,47.87568,40.847355,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/79zfxkws33/econTabReport.pdf,63523,116934,2/12/2020,18:00:07 31 Mar 2020
All polls,3/31/2020,2/13/2020,2/16/2020,Marist College,A+,1164,rv,2.1823588,1.6199414,48,40,48.898585,40.294822,"","",http://maristpoll.marist.edu/wp-content/uploads/2020/02/Wednesday-Release_NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_2002171446.pdf,64154,118375,2/19/2020,18:00:07 31 Mar 2020
All polls,3/31/2020,2/16/2020,2/18/2020,YouGov,B-,1150,rv,.1818364,.13276652,48,41,47.87568,41.847355,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/m3wzkd0n59/econTabReport.pdf,64407,118486,2/19/2020,18:00:07 31 Mar 2020
All polls,3/31/2020,2/21/2020,2/23/2020,Morning Consult,B/C,1992,rv,.31252793,.24151895,45,39,47.403647,41.753657,"","",https://morningconsult.com/wp-content/uploads/2020/02/200253_crosstabs_POLITICO_RVs_v2_JB-1.pdf,64517,118877,2/24/2020,18:00:07 31 Mar 2020
All polls,3/31/2020,2/23/2020,2/25/2020,YouGov,B-,1184,rv,.19524213,.15260488,48,40,47.87568,40.847355,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zye3phsf7t/econTabReport.pdf,64531,118938,2/26/2020,18:00:07 31 Mar 2020
All polls,3/31/2020,2/26/2020,2/27/2020,YouGov,B-,1662,rv,.28030342,.2251968,51,40,50.87568,40.847355,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/1apn4drwsv/20200227_yahoo_primary_crosstabs.pdf,64617,119358,3/2/2020,18:00:07 31 Mar 2020
All polls,3/31/2020,3/1/2020,3/3/2020,YouGov,B-,1134,rv,.19890663,.16552062,51,38,50.87568,38.847355,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3rdraw493c/econTabReport.pdf,64708,119626,3/4/2020,18:00:07 31 Mar 2020
All polls,3/31/2020,3/4/2020,3/7/2020,CNN/SSRS,A/B,1084,rv,1.5170983,1.3287589,53,44,51.322657,42.924749,"","",https://cdn.cnn.com/cnn/2020/images/03/09/rel2a.-.2020.pdf,64751,119752,3/9/2020,18:00:07 31 Mar 2020
All polls,3/31/2020,3/6/2020,3/8/2020,Morning Consult,B/C,1992,rv,.35254968,.30695456,46,40,48.403647,42.753657,"","",https://morningconsult.com/wp-content/uploads/2020/03/200325_crosstabs_POLITICO_RVs_v1_AUTO.pdf,64775,119845,3/9/2020,18:00:07 31 Mar 2020
All polls,3/31/2020,3/8/2020,3/10/2020,YouGov,B-,1191,rv,.22640241,.19979251,47,42,46.87568,42.847355,"","",https://docs.cdn.yougov.com/vrbl9mmctz/econTabReport.pdf,64794,119898,3/11/2020,18:00:07 31 Mar 2020
All polls,3/31/2020,3/13/2020,3/15/2020,RMG Research,"",1000,rv,.83863416,.77835889,48,39,48.271817,39.846939,"","",https://www.oann.com/npo-survey/,64850,120084,3/16/2020,18:00:07 31 Mar 2020
All polls,3/31/2020,3/15/2020,3/17/2020,YouGov,B-,1129,rv,.23559356,.21987566,49,39,48.87568,39.847355,"","",https://docs.cdn.yougov.com/fcdckgt368/econTabReport.pdf,64872,120146,3/18/2020,18:00:07 31 Mar 2020
All polls,3/31/2020,3/20/2020,3/22/2020,Morning Consult,B/C,1996,rv,.41631295,.40407778,46,38,48.403647,40.753657,"","",https://morningconsult.com/wp-content/uploads/2020/03/200386_crosstabs_POLITICO_RVs.pdf,64977,120469,3/24/2020,18:00:07 31 Mar 2020
All polls,3/31/2020,3/22/2020,3/24/2020,YouGov,B-,1170,rv,.27179634,.26771913,47,38,46.87568,38.847355,"","",https://docs.cdn.yougov.com/bfiid7tfh3/econTabReport.pdf,64980,120487,3/25/2020,18:00:07 31 Mar 2020
All polls,3/31/2020,3/23/2020,3/26/2020,McLaughlin & Associates,C/D,1000,lv,.61501255,.61501255,48,45,48.7455,42.363245,"","",https://mclaughlinonline.com/pols/wp-content/uploads/2020/03/National-Monthly-Omnibus-MARCH-PUBLIC.pdf,65010,120569,3/27/2020,18:00:07 31 Mar 2020
